1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
1,-21.5991	64.8515	30.4909
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
2,-21.5342	64.8819	30.3542
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
3,-21.4693	64.9122	30.2176
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
4,-21.4044	64.9424	30.0809
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
5,-21.3395	64.9724	29.9442
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
6,-21.2745	65.0023	29.8075
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
7,-21.2095	65.032	29.6707
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
8,-21.1444	65.0616	29.5339
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
9,-21.0793	65.0911	29.397
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
10,-21.0142	65.1204	29.2602
